Sale ID,Date,Customer ID,Product,Unit Price,Tax,Total,Reference,Payment Status,Shipping
SALE-00232,2025-09-12,CUST-049,Caulk Silicone White,5891.34,441.85,6333.19,REF-520884,Paid,0.0
SALE-00233,2024-03-23,CUST-022,Paver Blocks 4x8,2478.64,185.9,2664.54,REF-735710,Paid,0.0
SALE-00234,2025-06-06,CUST-026,Tool Belt Leather,682.55,51.19,733.74,REF-722565,Unpaid,14.99
SALE-00235,2025-09-16,CUST-046,Hard Hat White,21477.7,1610.83,23088.53,REF-117445,Unpaid,0.0
SALE-00236,2026-01-14,CUST-038,Deck Boards Composite,7444.1,558.31,8002.41,REF-821466,Paid,14.99
SALE-00237,2025-05-21,CUST-050,Ear Plugs 200 pair,8266.95,620.02,8886.97,REF-153849,Shipped,0.0
SALE-00238,2025-11-24,CUST-040,Drill Press Benchtop,2226.22,166.97,2393.19,REF-961574,Paid,0.0
SALE-00239,2025-12-04,CUST-013,LED Panel Light 2x4,1375.66,103.17,1478.83,REF-258787,Partial,24.99
SALE-00240,2024-07-17,CUST-050,Tool Belt Leather,6946.3,520.97,7467.27,REF-989587,Paid,24.99
SALE-00241,2024-09-07,CUST-036,Concrete Sealer 5gal,252.54,18.94,271.48,REF-651002,Partial,0.0
SALE-00242,2024-08-18,CUST-022,Smoke Detector Combo,6639.2,497.94,7137.14,REF-855944,Paid,14.99
SALE-00243,2025-04-08,CUST-018,First Aid Kit 100pc,2310.1,173.26,2483.36,REF-908634,Paid,24.99
SALE-00244,2024-12-23,CUST-032,Fence Posts 4x4 8ft,5278.89,395.92,5674.81,REF-934042,Paid,0.0
SALE-00245,2024-10-22,CUST-035,Drop Cloth 9x12,3308.74,248.16,3556.9,REF-958130,Unpaid,49.99
SALE-00246,2024-05-02,CUST-019,Chisel Set Wood 6pc,3009.42,225.71,3235.13,REF-787836,Paid,24.99
SALE-00247,2025-04-07,CUST-035,Light Switch Dimmer,4955.95,371.7,5327.65,REF-384815,Paid,0.0
SALE-00248,2025-12-19,CUST-016,Teflon Tape Roll,5231.73,392.38,5624.11,REF-336633,Paid,0.0
SALE-00249,2024-07-11,CUST-046,Paver Blocks 4x8,23750.4,1781.28,25531.68,REF-244144,Paid,14.99
SALE-00250,2024-07-21,CUST-031,Retaining Wall Block,16262.7,1219.7,17482.4,REF-401198,Unpaid,0.0
SALE-00251,2026-01-25,CUST-006,Laser Level Cross,6785.4,508.9,7294.3,REF-874568,Paid,0.0
SALE-00252,2025-03-02,CUST-026,Lathe Wood 12x36,173.0,12.97,185.97,REF-403528,Paid,0.0
SALE-00253,2025-10-20,CUST-007,Rebar #4 20ft,2810.0,210.75,3020.75,REF-669691,Shipped,0.0
SALE-00254,2025-08-09,CUST-013,"Level 48"" Aluminum",7996.3,599.72,8596.02,REF-581206,Paid,24.99
SALE-00255,2024-01-24,CUST-022,"Planer Thickness 13""",8832.5,662.44,9494.94,REF-894068,Paid,0.0
SALE-00256,2025-11-13,CUST-028,Solar Path Lights 6pk,3815.84,286.19,4102.03,REF-801765,Paid,0.0
SALE-00257,2024-08-11,CUST-016,Industrial Drill Press,1562.43,117.18,1679.61,REF-568436,Paid,0.0
SALE-00258,2025-10-24,CUST-037,Premium Wood Stain,66.74,5.01,71.75,REF-826420,Paid,0.0
SALE-00259,2026-01-15,CUST-020,Socket Set 40pc,5989.89,449.24,6439.13,REF-837733,Paid,24.99
SALE-00260,2024-11-10,CUST-024,Tool Belt Leather,647.99,48.6,696.59,REF-601410,Paid,9.99
SALE-00261,2026-03-12,CUST-027,Staple Gun Electric,248.22,18.62,266.84,REF-894139,Paid,49.99
SALE-00262,2024-11-25,CUST-039,Lathe Wood 12x36,66.34,4.98,71.32,REF-653829,Unpaid,0.0
SALE-00263,2025-02-02,CUST-036,"Stepping Stones 12""",6135.81,460.19,6596.0,REF-257131,Paid,0.0
SALE-00264,2025-08-04,CUST-044,Insulation R-19 Roll,484.9,36.37,521.27,REF-195359,Shipped,49.99
SALE-00265,2024-08-05,CUST-033,"Rake Leaf 24""",2331.89,174.89,2506.78,REF-685941,Shipped,24.99
SALE-00266,2025-12-01,CUST-026,"Ball Valve 3/4""",6929.25,519.69,7448.94,REF-328486,Paid,0.0
SALE-00267,2025-06-23,CUST-005,Smoke Detector Combo,707.03,53.03,760.06,REF-595002,Paid,0.0
SALE-00268,2025-03-25,CUST-009,"Band Saw 14""",12311.1,923.33,13234.43,REF-777255,Partial,0.0
SALE-00269,2025-08-28,CUST-025,Drop Cloth 9x12,7622.95,571.72,8194.67,REF-665497,Paid,24.99
SALE-00270,2025-02-06,CUST-035,Ladder Extension 24ft,4659.5,349.46,5008.96,REF-333507,Paid,49.99
SALE-00271,2024-05-15,CUST-044,Hand Plane Block,5970.75,447.81,6418.56,REF-497700,Paid,0.0
SALE-00272,2025-06-05,CUST-018,"Roofing Nails 1.5""",12489.8,936.73,13426.53,REF-902674,Paid,0.0
SALE-00273,2026-02-20,CUST-050,LED Panel Light 2x4,673.97,50.55,724.52,REF-205797,Paid,9.99
SALE-00274,2025-11-23,CUST-004,Teflon Tape Roll,3739.72,280.48,4020.2,REF-560285,Paid,14.99
SALE-00275,2024-01-05,CUST-033,Grout Sanded Gray,7537.05,565.28,8102.33,REF-704095,Unpaid,14.99
SALE-00276,2025-11-27,CUST-021,"Pipe Wrench 18""",1978.95,148.42,2127.37,REF-792282,Paid,9.99
SALE-00277,2025-05-02,CUST-036,Dust Mask N95 20pk,1030.39,77.28,1107.67,REF-756401,Partial,14.99
SALE-00278,2025-01-12,CUST-042,Router Table Combo,1639.23,122.94,1762.17,REF-434217,Partial,9.99
SALE-00279,2024-05-13,CUST-012,Table Saw Portable,2499.77,187.48,2687.25,REF-990598,Paid,0.0
SALE-00280,2026-01-26,CUST-030,Pressure Washer 3000PSI,448.42,33.63,482.05,REF-684357,Paid,9.99
SALE-00281,2024-05-07,CUST-022,Stud Finder Digital,2804.66,210.35,3015.01,REF-988283,Unpaid,0.0
SALE-00282,2025-12-27,CUST-013,Concrete Mix 80lb Bag,10897.15,817.29,11714.44,REF-734356,Paid,49.99
SALE-00283,2024-04-26,CUST-049,Dust Mask N95 20pk,3044.91,228.37,3273.28,REF-327558,Shipped,0.0
SALE-00284,2025-05-01,CUST-014,"Roofing Nails 1.5""",2503.87,187.79,2691.66,REF-883159,Shipped,0.0
SALE-00285,2026-03-23,CUST-014,Ladder Extension 24ft,2903.37,217.75,3121.12,REF-437237,Paid,9.99
SALE-00286,2025-09-21,CUST-023,Deck Boards Composite,4234.29,317.57,4551.86,REF-621433,Shipped,0.0
SALE-00287,2026-02-25,CUST-021,Insulation R-19 Roll,468.46,35.13,503.59,REF-147936,Paid,24.99
SALE-00288,2024-01-09,CUST-036,Ear Plugs 200 pair,3307.26,248.04,3555.3,REF-409531,Paid,0.0
SALE-00289,2025-04-13,CUST-037,Teflon Tape Roll,9129.05,684.68,9813.73,REF-818113,Unpaid,0.0
SALE-00290,2025-12-21,CUST-048,Sand Play 50lb,6947.8,521.09,7468.89,REF-933592,Unpaid,0.0
SALE-00291,2024-12-18,CUST-032,Joint Compound 5gal,1230.54,92.29,1322.83,REF-772985,Paid,14.99
SALE-00292,2024-02-27,CUST-043,Concrete Mix 80lb Bag,4580.14,343.51,4923.65,REF-244170,Paid,0.0
SALE-00293,2026-01-01,CUST-014,"Stepping Stones 12""",2098.79,157.41,2256.2,REF-747847,Shipped,24.99
SALE-00294,2025-01-01,CUST-035,Fire Extinguisher 5lb,527.46,39.56,567.02,REF-655134,Paid,14.99
SALE-00295,2025-01-17,CUST-045,"Bench Grinder 8""",2476.54,185.74,2662.28,REF-212214,Paid,14.99
SALE-00296,2024-04-07,CUST-040,Doorbell Camera,83.92,6.29,90.21,REF-380310,Partial,0.0
SALE-00297,2025-07-15,CUST-037,Teflon Tape Roll,1915.45,143.66,2059.11,REF-414546,Paid,24.99
SALE-00298,2026-01-03,CUST-026,Drop Cloth 9x12,3143.68,235.78,3379.46,REF-158840,Paid,24.99
SALE-00299,2024-02-16,CUST-028,Stud Finder Digital,4516.74,338.76,4855.5,REF-999636,Paid,14.99
SALE-00300,2024-04-07,CUST-045,Hard Hat White,2186.28,163.97,2350.25,REF-177959,Paid,14.99
SALE-00301,2025-11-02,CUST-012,Fence Posts 4x4 8ft,1677.79,125.83,1803.62,REF-715551,Paid,49.99
SALE-00302,2026-02-03,CUST-020,Socket Set 40pc,6085.77,456.43,6542.2,REF-975194,Partial,24.99
SALE-00303,2025-06-13,CUST-049,"Orbital Sander 5""",792.55,59.44,851.99,REF-859340,Paid,14.99
SALE-00304,2026-02-02,CUST-007,Sprinkler Oscillating,1484.31,111.32,1595.63,REF-457137,Partial,49.99
SALE-00305,2025-01-21,CUST-018,Lathe Wood 12x36,72.66,5.45,78.11,REF-339220,Unpaid,14.99
SALE-00306,2025-07-06,CUST-044,Ear Plugs 200 pair,1667.01,125.03,1792.04,REF-909676,Paid,49.99
SALE-00307,2024-12-03,CUST-006,Light Switch Dimmer,4586.0,343.95,4929.95,REF-921968,Paid,24.99
SALE-00308,2025-06-12,CUST-007,"PVC Pipe 2"" x 10ft",1203.69,90.28,1293.97,REF-566339,Unpaid,49.99
SALE-00309,2025-02-05,CUST-006,Joint Compound 5gal,1173.12,87.98,1261.1,REF-681687,Partial,0.0
SALE-00310,2024-02-12,CUST-036,"PVC Pipe 2"" x 10ft",12786.2,958.97,13745.17,REF-440189,Partial,0.0
SALE-00311,2025-07-13,CUST-050,"Circular Saw Blade 10""",1690.98,126.82,1817.8,REF-354533,Paid,24.99
SALE-00312,2025-03-05,CUST-018,Tile Cutter Manual,2105.18,157.89,2263.07,REF-166340,Paid,9.99
SALE-00313,2025-07-10,CUST-031,Lathe Wood 12x36,33.16,2.49,35.65,REF-358568,Shipped,14.99
SALE-00314,2025-04-15,CUST-007,"Wood Screws #8 x 2""",2893.58,217.02,3110.6,REF-448354,Partial,49.99
SALE-00315,2025-08-11,CUST-028,Laser Level Cross,2351.63,176.37,2528.0,REF-415029,Unpaid,14.99
SALE-00316,2026-01-16,CUST-021,Drywall Sheets 4x8,894.27,67.07,961.34,REF-405605,Shipped,14.99
SALE-00317,2024-06-13,CUST-018,Lathe Wood 12x36,34.25,2.57,36.82,REF-691240,Paid,14.99
SALE-00318,2025-03-22,CUST-050,Fire Extinguisher 5lb,2535.0,190.12,2725.12,REF-584045,Paid,9.99
SALE-00319,2025-12-03,CUST-027,"Bench Grinder 8""",12468.4,935.13,13403.53,REF-417543,Paid,0.0
SALE-00320,2026-01-23,CUST-028,"Planer Thickness 13""",3562.58,267.19,3829.77,REF-726979,Shipped,14.99
SALE-00321,2025-09-17,CUST-045,"Rake Leaf 24""",23522.3,1764.17,25286.47,REF-476993,Paid,0.0
SALE-00322,2024-11-22,CUST-023,Reciprocating Saw,1772.83,132.96,1905.79,REF-690579,Partial,49.99
SALE-00323,2025-07-04,CUST-001,Work Gloves Heavy Duty,211.29,15.85,227.14,REF-883132,Paid,9.99
SALE-00324,2025-07-15,CUST-050,"Bench Grinder 8""",7547.82,566.09,8113.91,REF-258067,Unpaid,0.0
SALE-00325,2025-02-10,CUST-027,"Circular Saw Blade 10""",2650.55,198.79,2849.34,REF-248557,Unpaid,0.0
SALE-00326,2025-08-26,CUST-014,Motion Sensor Light,1152.5,86.44,1238.94,REF-202365,Shipped,24.99
SALE-00327,2026-02-11,CUST-005,Tile Cutter Manual,10284.85,771.36,11056.21,REF-220675,Paid,49.99
SALE-00328,2025-11-04,CUST-044,Reciprocating Saw,9111.3,683.35,9794.65,REF-355761,Paid,14.99
SALE-00329,2024-06-18,CUST-028,Landscape Timbers 8ft,1853.62,139.02,1992.64,REF-760351,Paid,0.0
SALE-00330,2026-03-14,CUST-026,"Copper Pipe 3/4"" x 10ft",576.04,43.2,619.24,REF-571413,Partial,9.99
SALE-00331,2024-12-07,CUST-014,Electrical Panel 200A,14176.7,1063.25,15239.95,REF-934674,Paid,14.99
SALE-00332,2024-09-06,CUST-024,Concrete Sealer 5gal,116.64,8.75,125.39,REF-375097,Shipped,14.99
SALE-00333,2026-02-20,CUST-025,Tool Belt Leather,659.44,49.46,708.9,REF-464825,Unpaid,49.99
SALE-00334,2025-10-06,CUST-044,"Clamps Bar 24"" 4pk",863.55,64.77,928.32,REF-718836,Paid,24.99
SALE-00335,2024-06-04,CUST-016,Deck Boards Composite,1390.52,104.29,1494.81,REF-827120,Paid,14.99
SALE-00336,2025-07-20,CUST-009,Safety Vest Hi-Vis,781.6,58.62,840.22,REF-610310,Paid,14.99
SALE-00337,2024-08-10,CUST-009,Joint Compound 5gal,772.92,57.97,830.89,REF-749498,Paid,49.99
SALE-00338,2025-01-16,CUST-009,"Roofing Nails 1.5""",7406.16,555.46,7961.62,REF-629990,Shipped,9.99
SALE-00339,2026-02-14,CUST-046,Mulch Hardwood 2cuft,432.32,32.42,464.74,REF-692862,Paid,49.99
SALE-00340,2024-05-02,CUST-018,Outlet Box Double Gang,2127.61,159.57,2287.18,REF-918665,Shipped,14.99
SALE-00341,2026-02-18,CUST-033,"Level 48"" Aluminum",1638.63,122.9,1761.53,REF-912764,Unpaid,14.99
SALE-00342,2024-12-15,CUST-035,Circuit Breaker 20A,259.31,19.45,278.76,REF-871740,Paid,0.0
SALE-00343,2024-08-09,CUST-023,"PVC Pipe 2"" x 10ft",1258.63,94.4,1353.03,REF-913308,Paid,0.0
SALE-00344,2026-03-23,CUST-023,"Clamps Bar 24"" 4pk",565.06,42.38,607.44,REF-274044,Paid,49.99
SALE-00345,2024-04-26,CUST-004,Hard Hat White,2158.95,161.92,2320.87,REF-725850,Paid,0.0
SALE-00346,2026-02-10,CUST-037,Light Switch Dimmer,2979.09,223.43,3202.52,REF-812296,Paid,0.0
SALE-00347,2025-01-09,CUST-042,Sandpaper Assorted Pack,566.96,42.52,609.48,REF-361805,Paid,24.99
SALE-00348,2025-04-25,CUST-044,Ladder Extension 24ft,2784.72,208.85,2993.57,REF-763121,Paid,24.99
SALE-00349,2025-07-15,CUST-005,Chalk Line Reel,6807.5,510.56,7318.06,REF-197616,Partial,14.99
SALE-00350,2026-02-23,CUST-024,Weed Barrier Fabric,432.14,32.41,464.55,REF-710224,Paid,49.99
SALE-00351,2026-01-24,CUST-030,Chalk Line Reel,672.12,50.41,722.53,REF-991401,Paid,49.99
SALE-00352,2025-07-07,CUST-028,Circuit Breaker 20A,247.07,18.53,265.6,REF-968581,Paid,0.0
SALE-00353,2025-10-05,CUST-037,Sand Play 50lb,7176.2,538.21,7714.41,REF-899281,Paid,0.0
SALE-00354,2024-11-26,CUST-030,LED Panel Light 2x4,6659.1,499.43,7158.53,REF-265657,Shipped,9.99
SALE-00355,2024-07-07,CUST-045,Sandpaper Assorted Pack,577.01,43.28,620.29,REF-266699,Paid,0.0
SALE-00356,2026-02-09,CUST-006,Brush Set 3pc,3553.8,266.54,3820.34,REF-273565,Paid,9.99
SALE-00357,2026-02-24,CUST-045,Table Saw Portable,12120.55,909.04,13029.59,REF-195629,Paid,0.0
SALE-00358,2024-08-03,CUST-009,Dust Mask N95 20pk,4827.6,362.07,5189.67,REF-566686,Paid,0.0
SALE-00359,2026-02-27,CUST-008,Hose Garden 100ft,3307.34,248.05,3555.39,REF-174268,Paid,9.99
SALE-00360,2024-12-26,CUST-007,Tape Measure 25ft,492.52,36.94,529.46,REF-243790,Partial,49.99
SALE-00361,2024-11-22,CUST-010,Electrical Wire 12AWG 250ft,1061.49,79.61,1141.1,REF-739966,Paid,9.99
SALE-00362,2025-12-07,CUST-041,Belt Sander 3x21,1848.72,138.65,1987.37,REF-746002,Shipped,49.99
SALE-00363,2024-02-04,CUST-009,Table Saw Portable,11982.35,898.68,12881.03,REF-502686,Unpaid,9.99
SALE-00364,2025-03-08,CUST-018,Stud Finder Digital,4209.27,315.7,4524.97,REF-730193,Paid,49.99
SALE-00365,2026-01-28,CUST-043,Tile Cutter Manual,6274.83,470.61,6745.44,REF-634273,Paid,24.99
SALE-00366,2025-05-21,CUST-004,Lathe Wood 12x36,36.0,2.7,38.7,REF-618927,Partial,0.0
SALE-00367,2024-08-21,CUST-039,Paint Roller Set Pro,80.53,6.04,86.57,REF-478638,Unpaid,0.0
SALE-00368,2025-10-14,CUST-024,Smoke Detector Combo,6860.7,514.55,7375.25,REF-593894,Paid,0.0
SALE-00369,2025-02-01,CUST-017,Circuit Breaker 20A,235.82,17.69,253.51,REF-927630,Partial,14.99
SALE-00370,2025-11-23,CUST-033,"Band Saw 14""",12036.65,902.75,12939.4,REF-521818,Paid,24.99
SALE-00371,2025-09-20,CUST-010,Electrical Panel 200A,1325.2,99.39,1424.59,REF-636141,Paid,49.99
SALE-00372,2024-09-11,CUST-026,Dust Mask N95 20pk,10060.3,754.52,10814.82,REF-781406,Paid,0.0
SALE-00373,2026-02-24,CUST-016,Pressure Washer 3000PSI,434.26,32.57,466.83,REF-221620,Shipped,14.99
SALE-00374,2025-01-10,CUST-043,"Orbital Sander 5""",167.03,12.53,179.56,REF-225245,Paid,24.99
SALE-00375,2024-12-01,CUST-011,Gravel Pea 0.5cuft,5373.12,402.98,5776.1,REF-642347,Paid,0.0
SALE-00376,2025-03-24,CUST-050,Light Switch Dimmer,972.18,72.91,1045.09,REF-908903,Paid,0.0
SALE-00377,2025-05-17,CUST-005,"Ceiling Fan 52""",7453.8,559.03,8012.83,REF-758015,Paid,9.99
SALE-00378,2025-09-12,CUST-004,Gravel Pea 0.5cuft,1774.99,133.12,1908.11,REF-485548,Paid,0.0
SALE-00379,2024-10-22,CUST-047,"Level 48"" Aluminum",4747.86,356.09,5103.95,REF-102693,Paid,49.99
SALE-00380,2024-04-02,CUST-031,Primer Interior 1gal,254.87,19.12,273.99,REF-287654,Paid,14.99
SALE-00381,2026-03-21,CUST-027,Outlet Box Double Gang,4163.74,312.28,4476.02,REF-855276,Unpaid,0.0
SALE-00382,2024-10-12,CUST-008,"Stepping Stones 12""",2144.6,160.84,2305.44,REF-288056,Paid,49.99
SALE-00383,2025-01-13,CUST-005,Landscape Timbers 8ft,9872.1,740.41,10612.51,REF-985885,Paid,0.0
SALE-00384,2024-09-15,CUST-001,Brush Set 3pc,2034.99,152.62,2187.61,REF-922615,Paid,24.99
SALE-00385,2025-04-15,CUST-024,Dust Mask N95 20pk,10395.4,779.65,11175.05,REF-913575,Paid,24.99
SALE-00386,2025-04-05,CUST-001,Shovel Round Point,1919.52,143.96,2063.48,REF-463251,Paid,0.0
SALE-00387,2024-11-13,CUST-048,Jigsaw Corded,1038.48,77.89,1116.37,REF-655550,Paid,9.99
SALE-00388,2025-01-05,CUST-046,Electrical Panel 200A,1326.5,99.49,1425.99,REF-986575,Partial,24.99
SALE-00389,2025-08-24,CUST-006,Ear Plugs 200 pair,1574.3,118.07,1692.37,REF-768169,Partial,0.0
SALE-00390,2025-10-02,CUST-028,Oscillating Multi-Tool,1048.61,78.65,1127.26,REF-405844,Paid,49.99
SALE-00391,2025-07-23,CUST-048,Concrete Sealer 5gal,118.09,8.86,126.95,REF-344959,Paid,0.0
SALE-00392,2024-10-04,CUST-010,Tape Measure 25ft,970.1,72.76,1042.86,REF-429287,Partial,0.0
SALE-00393,2025-06-25,CUST-014,Fertilizer 10-10-10,1789.46,134.21,1923.67,REF-993892,Paid,0.0
SALE-00394,2024-11-10,CUST-046,Staple Gun Electric,124.78,9.36,134.14,REF-976530,Unpaid,0.0
SALE-00395,2024-12-08,CUST-023,Ladder Extension 24ft,4652.35,348.93,5001.28,REF-413357,Paid,49.99
SALE-00396,2024-01-13,CUST-029,First Aid Kit 100pc,2416.1,181.21,2597.31,REF-199326,Shipped,0.0
SALE-00397,2024-02-01,CUST-004,Drill Press Benchtop,2256.66,169.25,2425.91,REF-307757,Partial,0.0
SALE-00398,2026-03-21,CUST-006,Ear Plugs 200 pair,16547.8,1241.08,17788.88,REF-178629,Paid,0.0
SALE-00399,2024-11-15,CUST-009,"PVC Pipe 2"" x 10ft",13176.5,988.24,14164.74,REF-948179,Unpaid,0.0
SALE-00400,2024-08-02,CUST-011,Safety Vest Hi-Vis,3927.55,294.57,4222.12,REF-514186,Shipped,0.0
SALE-00401,2025-11-14,CUST-012,Spray Paint Matte Black,569.84,42.74,612.58,REF-388339,Paid,9.99
SALE-00402,2024-01-20,CUST-040,Tool Belt Leather,649.65,48.72,698.37,REF-623125,Partial,14.99
SALE-00403,2025-01-03,CUST-018,"Painters Tape 2""",882.66,66.2,948.86,REF-773870,Paid,24.99
SALE-00404,2025-01-13,CUST-046,Spray Paint Matte Black,5853.8,439.04,6292.84,REF-608223,Unpaid,14.99
SALE-00405,2025-06-13,CUST-018,Joint Compound 5gal,1125.3,84.4,1209.7,REF-329659,Paid,49.99
SALE-00406,2025-01-26,CUST-031,Doorbell Camera,254.46,19.08,273.54,REF-344068,Paid,0.0
SALE-00407,2024-11-08,CUST-018,Smart Lock Deadbolt,4089.0,306.68,4395.68,REF-158624,Paid,14.99
SALE-00408,2025-06-27,CUST-012,Drywall Sheets 4x8,832.06,62.4,894.46,REF-945372,Unpaid,14.99
SALE-00409,2024-12-23,CUST-023,Hard Hat White,6616.77,496.26,7113.03,REF-297377,Shipped,14.99
SALE-00410,2025-03-16,CUST-003,"PVC Pipe 2"" x 10ft",3630.45,272.28,3902.73,REF-329437,Paid,14.99
SALE-00411,2025-01-11,CUST-040,Flashing Tape Roll,871.37,65.35,936.72,REF-851763,Paid,49.99
SALE-00412,2025-01-01,CUST-010,Dust Mask N95 20pk,1013.02,75.98,1089.0,REF-911982,Paid,49.99
SALE-00413,2025-06-03,CUST-024,"Clamps Bar 24"" 4pk",583.6,43.77,627.37,REF-714483,Paid,0.0
SALE-00414,2025-06-05,CUST-011,Jigsaw Corded,11063.7,829.78,11893.48,REF-770318,Shipped,24.99
SALE-00415,2025-03-23,CUST-036,Brad Nailer 18ga,725.37,54.4,779.77,REF-925220,Unpaid,0.0
SALE-00416,2026-03-27,CUST-012,Drop Cloth 9x12,7803.25,585.24,8388.49,REF-408823,Paid,0.0
SALE-00417,2026-01-23,CUST-037,Ladder Extension 24ft,9618.1,721.36,10339.46,REF-695048,Paid,0.0
SALE-00418,2025-06-26,CUST-040,Outlet Box Double Gang,2149.24,161.19,2310.43,REF-620287,Paid,0.0
SALE-00419,2026-01-08,CUST-023,Fence Posts 4x4 8ft,1704.63,127.85,1832.48,REF-961574,Unpaid,9.99
SALE-00420,2024-05-07,CUST-016,Brad Nailer 18ga,222.66,16.7,239.36,REF-925250,Paid,24.99
SALE-00421,2024-01-13,CUST-029,Jigsaw Corded,1050.35,78.78,1129.13,REF-534130,Shipped,9.99
SALE-00422,2025-09-13,CUST-007,Retaining Wall Block,4945.23,370.89,5316.12,REF-782591,Paid,0.0
SALE-00423,2025-02-26,CUST-003,Grout Sanded Gray,1474.26,110.57,1584.83,REF-209812,Paid,0.0
SALE-00424,2024-07-06,CUST-047,Paint Roller Set Pro,80.68,6.05,86.73,REF-454366,Shipped,24.99
SALE-00425,2024-07-21,CUST-011,Steel Toe Boots,1195.21,89.64,1284.85,REF-156157,Paid,0.0
SALE-00426,2024-04-14,CUST-045,Fire Extinguisher 5lb,2720.0,204.0,2924.0,REF-666362,Paid,24.99
SALE-00427,2025-05-08,CUST-007,Concrete Mix 80lb Bag,6621.6,496.62,7118.22,REF-980651,Shipped,0.0
SALE-00428,2024-06-01,CUST-028,"PVC Pipe 2"" x 10ft",6201.65,465.12,6666.77,REF-755455,Shipped,0.0
SALE-00429,2024-01-07,CUST-011,Chalk Line Reel,647.5,48.56,696.06,REF-596574,Paid,0.0
SALE-00430,2025-08-16,CUST-043,"Ceiling Fan 52""",7000.41,525.03,7525.44,REF-506351,Paid,0.0
SALE-00431,2025-06-06,CUST-029,Stainless Steel Bolts M8x30,3307.18,248.04,3555.22,REF-376195,Paid,49.99
SALE-00432,2025-10-02,CUST-010,Table Saw Portable,2539.25,190.44,2729.69,REF-189870,Unpaid,49.99
SALE-00433,2025-07-25,CUST-038,Wire Nuts Assorted,15197.8,1139.83,16337.63,REF-505910,Partial,14.99
SALE-00434,2026-02-19,CUST-016,Paver Blocks 4x8,4848.2,363.61,5211.81,REF-995420,Paid,14.99
SALE-00435,2025-09-26,CUST-037,"Bench Grinder 8""",2614.24,196.07,2810.31,REF-226124,Shipped,0.0
SALE-00436,2024-04-26,CUST-013,Sandpaper Assorted Pack,530.35,39.78,570.13,REF-816308,Partial,0.0
SALE-00437,2026-01-27,CUST-039,"Ceiling Fan 52""",11945.45,895.91,12841.36,REF-946561,Paid,0.0
SALE-00438,2025-09-13,CUST-036,Concrete Sealer 5gal,373.71,28.03,401.74,REF-580412,Paid,49.99
SALE-00439,2026-03-19,CUST-034,Lathe Wood 12x36,68.68,5.15,73.83,REF-256911,Paid,14.99
SALE-00440,2025-10-25,CUST-007,Tape Measure 25ft,505.04,37.88,542.92,REF-923914,Paid,49.99
SALE-00441,2025-06-14,CUST-017,"Painters Tape 2""",2790.18,209.26,2999.44,REF-738543,Shipped,0.0
SALE-00442,2024-05-13,CUST-010,Knee Pads Pro,3139.15,235.44,3374.59,REF-521233,Paid,9.99
SALE-00443,2025-12-08,CUST-004,Belt Sander 3x21,955.38,71.65,1027.03,REF-490532,Paid,0.0
SALE-00444,2025-05-09,CUST-032,Staple Gun Electric,1257.8,94.33,1352.13,REF-339030,Paid,0.0
SALE-00445,2026-02-25,CUST-021,Light Switch Dimmer,2915.37,218.65,3134.02,REF-776913,Paid,0.0
SALE-00446,2025-04-27,CUST-027,"Orbital Sander 5""",492.51,36.94,529.45,REF-492073,Paid,14.99
SALE-00447,2024-02-10,CUST-046,"Stepping Stones 12""",20876.9,1565.77,22442.67,REF-992647,Paid,0.0
SALE-00448,2024-04-27,CUST-004,Teflon Tape Roll,1740.68,130.55,1871.23,REF-477880,Paid,0.0
SALE-00449,2025-08-17,CUST-026,Chalk Line Reel,3446.25,258.47,3704.72,REF-132047,Paid,0.0
SALE-00450,2025-10-15,CUST-012,Paver Blocks 4x8,2495.35,187.15,2682.5,REF-460971,Paid,49.99
SALE-00451,2025-12-27,CUST-045,"PVC Pipe 2"" x 10ft",2478.26,185.87,2664.13,REF-152062,Paid,49.99
SALE-00452,2025-04-28,CUST-015,Stud Finder Digital,1423.71,106.78,1530.49,REF-382154,Partial,14.99
SALE-00453,2024-11-01,CUST-031,Sandpaper Assorted Pack,1691.88,126.89,1818.77,REF-939767,Paid,0.0
SALE-00454,2025-10-26,CUST-020,Chisel Set Wood 6pc,8221.0,616.57,8837.57,REF-388755,Partial,9.99
SALE-00455,2025-08-09,CUST-014,Landscape Timbers 8ft,2800.53,210.04,3010.57,REF-964352,Partial,14.99
SALE-00456,2024-01-17,CUST-043,Brush Set 3pc,2110.68,158.3,2268.98,REF-738635,Paid,0.0
SALE-00457,2026-01-16,CUST-005,Wire Mesh 4x8 Sheet,3816.3,286.22,4102.52,REF-440930,Paid,0.0
SALE-00458,2026-03-21,CUST-020,"Roofing Nails 1.5""",23095.0,1732.12,24827.12,REF-351974,Paid,49.99
SALE-00459,2025-07-22,CUST-021,Air Compressor 6gal,1230.78,92.31,1323.09,REF-787237,Shipped,0.0
SALE-00460,2025-07-13,CUST-025,"Orbital Sander 5""",783.95,58.8,842.75,REF-699829,Paid,0.0
SALE-00461,2026-03-08,CUST-044,Smart Lock Deadbolt,1607.38,120.55,1727.93,REF-804505,Unpaid,14.99
SALE-00462,2025-03-27,CUST-043,First Aid Kit 100pc,2282.43,171.18,2453.61,REF-593649,Paid,24.99
SALE-00463,2025-12-26,CUST-036,"Miter Saw 12"" Sliding",6901.5,517.61,7419.11,REF-451936,Paid,0.0
